Fake_Student_ID,Race,Ethnicity,Sex,LEP,HomeLanguage,SpEdFlag,TAGFlag,Econ_Disadvantage,Migrant,DyslexiaFlag
11101118,White,N,M,F,English,F,T,T,N,F
11101121,Hispanic,H,F,T,Spanish,F,F,T,N,F
11101139,Black or African American,N,M,F,English,F,F,F,N,F
11101184,Hispanic,H,M,T,Spanish,F,F,T,N,F
11101187,White,N,M,F,English,F,F,F,N,F
11101190,White,N,F,F,English,T,T,F,N,F
11101202,White,N,F,F,English,F,F,F,N,F
11101205,Hispanic,H,M,F,English,F,F,T,N,F
11101253,Hispanic,H,F,T,Spanish,F,F,T,N,F
11101262,M Multi-Racial,N,F,F,English,F,F,F,N,F
11101298,Hispanic,H,M,F,English,F,F,F,N,F
11101349,White,N,F,F,English,F,F,F,N,F
11101352,White,N,M,F,English,F,T,F,N,F
11101397,White,N,M,F,English,F,T,F,N,F
11101403,White,N,M,F,English,F,T,F,N,F
11101406,Hispanic,H,M,F,English,F,T,F,N,F
11101412,White,N,M,F,English,F,F,F,N,F
11101415,Hispanic,H,F,T,Spanish,F,F,T,N,F
11101418,Hispanic,H,M,T,Spanish,F,T,T,N,F
11101430,Hispanic,H,M,F,English,T,F,T,N,F
11101433,M Multi-Racial,N,F,F,English,F,F,F,N,F
11101436,White,N,F,F,English,F,T,F,N,F
11101454,M Multi-Racial,N,F,F,English,F,T,F,N,F
11101478,Hispanic,H,F,T,Spanish,F,F,T,N,F
11101508,Hispanic,H,F,T,Spanish,F,F,T,N,F
11101511,Hispanic,H,F,T,Spanish,F,F,T,N,F
11101517,Hispanic,H,M,F,Spanish,F,F,T,N,F
11101523,M Multi-Racial,N,F,F,English,F,F,F,N,F
11101529,White,N,M,F,English,F,T,F,N,F
11101556,White,N,M,F,English,F,T,F,N,F
11101565,White,N,M,F,English,F,F,F,N,F
11101571,Hispanic,H,F,T,Spanish,F,F,T,N,F
11101580,Hispanic,H,F,T,Spanish,F,F,T,N,F
11101592,Hispanic,H,M,T,Spanish,F,F,T,N,F
11101610,Hispanic,H,M,T,Spanish,F,F,T,N,F
11101637,Hispanic,H,F,F,Spanish,F,F,T,N,F
11101646,White,N,M,F,English,F,F,T,N,F
11101655,Hispanic,H,F,F,Spanish,F,F,F,N,F
11101676,Hispanic,H,M,T,Spanish,F,F,T,N,F
11101709,Hispanic,H,F,F,English,F,F,F,N,F
11101730,Hispanic,H,M,F,English,F,F,F,N,F
11101799,Hispanic,H,M,T,Spanish,F,F,T,N,F
11101835,Hispanic,H,M,T,Spanish,F,F,T,N,F
11101862,Hispanic,H,F,F,Spanish,F,T,T,N,F
11101883,White,N,M,F,English,F,F,F,N,F
11101892,Hispanic,H,F,T,Spanish,F,F,T,N,F
11101898,Hispanic,H,F,T,English,F,F,T,N,F
11101925,Hispanic,H,M,F,English,F,T,F,N,F
11101928,Hispanic,H,M,T,Spanish,F,F,T,N,F
11101949,White,N,F,F,English,F,T,F,N,F
11101955,White,N,M,F,English,T,F,F,N,F
11101964,White,N,M,F,English,F,F,F,N,F
11101973,Hispanic,H,F,T,Spanish,F,F,T,N,F
11101991,Black or African American,N,F,T,Tigrinya,F,F,T,N,F
11102003,Hispanic,H,F,F,Spanish,F,T,T,N,F
11102018,Hispanic,H,F,F,English,F,F,T,N,F
11102030,White,N,M,F,English,F,T,T,N,F
11102066,White,N,F,F,English,F,T,F,N,F
11102078,White,N,M,F,English,F,T,F,N,F
11102108,Hispanic,H,F,F,English,F,F,F,N,F
11102111,Hispanic,H,M,F,English,F,T,F,N,F
11102123,White,N,F,F,English,F,T,F,N,F
11102126,Hispanic,H,M,F,Spanish,F,F,T,N,F
11102135,Hispanic,H,F,T,Spanish,F,T,F,N,F
11102144,White,N,M,F,English,F,T,F,N,F
11102165,Hispanic,H,M,T,Spanish,F,F,T,N,F
11102174,Black or African American,N,M,F,English,T,F,F,N,F
11102183,White,N,F,F,English,F,T,F,N,F
11102189,Hispanic,H,M,T,Spanish,F,F,T,N,F
11102198,Hispanic,H,F,T,Spanish,F,F,T,N,F
11102216,White,N,M,F,English,F,F,F,N,F
11102252,White,N,M,F,English,F,F,F,N,F
11102261,White,N,F,T,English,F,F,F,N,F
11102276,White,N,F,F,English,F,F,F,N,F
11102303,Hispanic,H,M,F,English,F,F,T,N,F
11102339,White,N,F,F,English,F,T,F,N,F
11102345,White,N,M,F,English,F,T,F,N,F
11102360,Hispanic,H,F,T,Spanish,T,F,T,N,T
11102369,Hispanic,H,M,F,English,F,F,F,N,F
11102420,Black or African American,N,F,F,English,F,F,T,N,F
11102432,Hispanic,H,F,F,English,F,F,F,N,F
11102474,Asian,N,F,F,English,F,T,F,N,F
11102480,Hispanic,H,M,F,English,F,T,F,N,F
11102483,Hispanic,H,M,F,English,F,T,F,N,F
11102486,White,N,M,F,English,F,F,F,N,F
11102507,White,N,F,F,English,F,F,F,N,F
11102573,White,N,F,F,English,F,T,F,N,F
11102582,White,N,F,F,English,F,F,F,N,F
11102612,Hispanic,H,F,T,Spanish,T,F,T,N,F
11102660,Hispanic,H,M,F,English,F,F,F,N,F
11102666,Hispanic,H,F,F,English,F,T,F,N,F
11102672,White,N,F,F,English,F,F,F,N,T
11102675,Hispanic,H,F,T,Spanish,F,F,T,N,F
11102684,White,N,M,F,English,F,F,F,N,F
11102687,White,N,F,F,English,F,F,T,N,F
11102693,Hispanic,H,F,T,English,F,F,T,N,F
11102708,Hispanic,H,M,F,English,F,F,T,N,F
11102711,White,N,M,F,English,F,T,F,N,F
11102720,Hispanic,H,F,F,English,F,F,T,N,F
11102768,White,N,M,F,English,T,T,F,N,T
11102771,White,N,M,F,English,F,F,F,N,F
11102780,White,N,F,F,English,F,F,F,N,F
11102795,Hispanic,H,F,T,Spanish,F,T,T,N,F
11102843,White,N,F,F,English,F,F,F,N,F
11102873,Hispanic,H,M,T,Spanish,F,F,T,N,F
11102888,White,N,M,F,English,F,T,F,N,F
11102900,Hispanic,H,M,F,English,F,F,T,N,F
11102912,White,N,M,F,English,F,T,T,N,F
11102930,Hispanic,H,F,F,English,F,F,T,N,F
11102942,White,N,F,F,English,F,T,F,N,F
11102945,White,N,M,F,English,F,T,F,N,F
11102951,Hispanic,H,F,T,Spanish,F,F,T,N,F
11102975,M Multi-Racial,N,M,T,Amharic,F,F,T,N,F
11102984,M Multi-Racial,N,F,F,English,F,T,F,N,F
11102990,White,N,F,F,English,F,F,F,N,F
11102996,White,N,F,F,English,F,T,F,N,F
11103014,Hispanic,H,F,T,English,F,T,T,N,F
11103017,Hispanic,H,F,T,Spanish,F,F,T,N,F
11103023,M Multi-Racial,N,M,F,English,F,F,F,N,F
11103041,Hispanic,H,M,F,Spanish,F,F,T,N,F
11103059,Hispanic,H,M,T,Spanish,F,F,T,N,F
11103074,Hispanic,H,F,F,English,F,F,T,N,F
11103077,White,N,M,F,English,F,T,F,N,F
11103089,Hispanic,H,F,F,Spanish,F,F,T,N,F
11103095,White,N,M,F,English,F,F,F,N,F
11103107,White,N,F,F,English,F,T,F,N,F
11103122,Hispanic,H,F,F,English,F,F,F,N,F
11103131,White,N,F,F,English,F,T,F,N,F
11103146,Hispanic,H,M,F,English,F,F,F,N,F
11103164,Hispanic,H,F,T,Spanish,F,F,T,N,F
11103176,Hispanic,H,F,F,English,F,F,T,N,F
11103191,Hispanic,H,M,T,Spanish,F,F,T,N,F
11103206,M Multi-Racial,N,M,F,English,F,F,T,N,F
11103209,Hispanic,H,M,T,Spanish,F,F,T,N,F
11103221,Hispanic,H,F,F,English,F,F,F,N,F
11103245,White,N,M,F,English,F,F,F,N,F
11103272,Hispanic,H,F,T,Spanish,F,F,T,N,F
11103287,Hispanic,H,F,T,Spanish,F,F,T,N,F
11103305,White,N,F,F,English,F,T,F,N,F
11103311,Hispanic,H,M,F,English,F,F,T,N,F
11103317,Hispanic,H,F,F,Spanish,F,F,T,N,F
11103326,Hispanic,H,F,T,Spanish,F,T,T,N,F
11103350,Hispanic,H,M,F,English,F,T,F,N,F
11103359,Hispanic,H,M,F,English,F,F,T,N,F
11103362,White,N,F,F,English,F,F,F,N,F
11103365,Hispanic,H,F,T,Spanish,F,F,T,N,F
11103380,M Multi-Racial,N,F,F,English,F,T,F,N,F
11103494,Hispanic,H,M,F,Spanish,F,F,T,N,F
11103560,Hispanic,H,M,T,Spanish,F,F,F,N,F
11103656,Hispanic,H,F,F,English,F,F,T,N,F
11103683,Hispanic,H,M,F,English,F,F,T,N,F
11103719,White,N,F,F,English,F,F,F,N,F
11103761,Hispanic,H,M,F,English,F,T,F,N,F
11103773,Hispanic,H,F,F,English,T,F,T,N,F
11103782,Hispanic,H,M,F,English,F,F,F,N,F
11103788,Hispanic,H,M,F,Spanish,F,T,F,N,F
11103797,Black or African American,N,F,F,English,F,T,T,N,F
11103803,Black or African American,N,F,F,English,F,T,T,N,F
11103818,Hispanic,H,M,T,Spanish,F,F,T,N,F
11103821,Hispanic,H,M,F,English,F,T,F,N,F
11103824,Hispanic,H,F,F,English,F,F,F,N,F
11103845,Hispanic,H,F,F,English,F,F,T,N,F
11103875,Hispanic,H,F,F,English,F,F,T,N,F
11103896,White,N,F,F,English,F,T,T,N,F
11103923,Hispanic,H,F,F,English,F,F,T,N,F
11103926,Hispanic,H,M,F,English,F,F,T,N,F
11103947,Hispanic,H,M,T,Spanish,F,F,T,N,F
11103974,White,N,F,F,English,F,F,F,N,F
11104052,Hispanic,H,M,T,Spanish,F,T,T,N,F
11104097,Hispanic,H,F,F,English,F,F,T,N,F
11104148,Black or African American,N,F,F,English,F,T,T,N,F
11104172,Hispanic,H,M,T,Spanish,T,F,T,N,F
11104181,Hispanic,H,F,F,English,F,F,T,N,F
11104190,Hispanic,H,F,F,English,F,F,T,N,F
11104196,Hispanic,H,F,F,English,F,F,T,N,F
11104229,Hispanic,H,M,F,English,F,F,F,N,F
11104235,White,N,M,F,English,F,F,F,N,F
11104241,White,N,M,F,English,F,F,F,N,F
11104244,Hispanic,H,F,T,Spanish,F,F,T,N,F
11104256,Hispanic,H,F,T,Spanish,F,F,T,N,F
11104265,Hispanic,H,M,T,Spanish,F,F,T,N,F
11104286,Hispanic,H,M,T,Spanish,F,F,F,N,F
11104331,White,N,M,F,Spanish,F,F,T,N,F
11104334,Hispanic,H,M,F,English,F,F,T,N,F
11104346,White,N,F,T,Spanish,F,F,T,N,F
11104352,Hispanic,H,F,T,Spanish,T,F,T,N,F
11104373,Hispanic,H,F,T,Spanish,F,F,T,N,F
11104391,Hispanic,H,F,T,Spanish,F,F,T,N,F
11104406,Hispanic,H,F,T,Spanish,F,F,T,N,F
11104484,Hispanic,H,M,T,Spanish,F,F,T,N,F
11104511,Black or African American,N,F,T,French,F,F,T,N,F
11104517,White,N,F,F,English,F,F,F,N,F
11104574,Hispanic,H,F,T,Spanish,F,F,T,N,F
11104583,Black or African American,N,M,T,Amharic,F,F,F,N,F
11104595,White,N,F,F,English,F,T,F,N,F
11104928,Hispanic,H,F,T,Spanish,F,F,F,N,F
11104943,Hispanic,H,F,T,Spanish,F,F,T,N,F
11104958,White,N,M,F,English,F,F,F,N,F
11104970,Hispanic,H,F,T,Spanish,F,T,F,N,F
11104997,White,N,M,F,English,F,F,F,N,F
11105000,Hispanic,H,M,F,English,F,F,F,N,F
11105012,Hispanic,H,M,T,Spanish,F,F,T,N,F
11105051,Hispanic,H,M,T,Spanish,F,F,T,N,F
11105102,White,N,M,F,English,F,F,F,N,F
11105138,Black or African American,N,F,F,English,F,F,T,N,F
11106173,Black or African American,N,M,F,English,T,T,T,N,F
11106332,Hispanic,H,F,T,Spanish,F,F,F,N,F
11106338,Hispanic,H,M,F,English,F,F,T,N,F
11106347,White,N,F,F,English,F,F,F,N,F
11106350,Hispanic,H,M,T,Spanish,F,F,T,N,F
11106365,Black or African American,N,F,T,Amharic,F,F,T,N,F
11106401,Hispanic,H,M,F,English,F,F,F,N,F
11106431,Hispanic,H,M,F,English,F,F,F,N,F
11106443,White,N,M,F,English,F,F,T,N,F
11106500,Hispanic,H,F,F,English,F,F,T,N,F
11106506,Hispanic,H,F,T,Spanish,F,F,T,N,F
11106527,M Multi-Racial,N,M,F,English,F,F,T,N,F
11106533,Hispanic,H,M,F,English,F,F,T,N,F
11106563,Black or African American,N,F,F,English,F,T,T,N,F
11106572,Hispanic,H,M,T,Spanish,F,F,T,N,F
11106575,White,N,M,F,English,F,F,F,N,F
11106626,Hispanic,H,M,T,Spanish,F,F,T,N,F
11106656,Hispanic,H,M,F,English,F,F,T,N,F
11106662,Black or African American,N,F,F,English,F,F,T,N,F
11106680,Black or African American,N,F,F,English,T,F,T,N,F
11106722,Black or African American,N,F,F,English,F,F,T,N,F
11106725,Hispanic,H,F,F,Spanish,F,F,T,N,F
11106731,Hispanic,H,M,T,Spanish,F,T,T,N,F
11106773,Black or African American,N,F,F,English,F,F,T,N,F
11106815,Black or African American,N,F,F,English,F,F,T,N,F
11106830,Hispanic,H,F,F,English,F,F,F,N,F
11106854,Hispanic,H,F,F,English,F,F,T,N,F
11106857,Hispanic,H,F,F,English,F,F,T,N,F
11106872,Hispanic,H,M,T,Spanish,F,F,F,N,F
11106911,Hispanic,H,M,T,Spanish,F,F,F,N,F
11106914,Hispanic,H,M,F,English,F,F,F,N,F
11106935,Hispanic,H,F,T,Spanish,T,F,T,N,F
11106941,White,N,M,F,English,F,T,F,N,F
11106947,M Multi-Racial,N,M,F,English,F,F,F,N,F
11106950,Black or African American,N,M,F,English,F,F,T,N,F
11106953,Hispanic,H,F,T,Spanish,F,F,T,N,F
11106974,White,N,M,F,English,F,F,F,N,F
11107007,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107040,Hispanic,H,M,F,English,F,F,F,N,F
11107049,Black or African American,N,F,F,English,F,F,F,N,F
11107076,Black or African American,N,M,F,English,F,F,T,N,F
11107109,Hispanic,H,F,F,English,F,F,F,N,F
11107154,Hispanic,H,M,F,English,F,F,T,N,F
11107193,Black or African American,N,F,F,English,F,F,T,N,F
11107202,Black or African American,N,F,F,English,F,F,T,N,F
11107226,Hispanic,H,F,T,Spanish,F,F,T,N,F
11107232,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107256,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107259,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107280,Hispanic,H,F,F,English,F,F,F,N,F
11107283,M Multi-Racial,N,M,F,English,F,F,F,N,F
11107307,M Multi-Racial,N,F,F,English,F,F,F,N,F
11107340,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107421,Hispanic,H,M,F,English,F,F,T,N,F
11107451,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107454,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107475,Hispanic,H,M,F,Spanish,F,F,T,N,F
11107484,Hispanic,H,F,T,Spanish,F,F,T,N,F
11107487,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107514,Hispanic,H,F,T,Spanish,F,F,T,N,F
11107526,Black or African American,N,F,F,English,F,F,F,N,F
11107574,Black or African American,N,M,F,English,T,F,T,N,F
11107589,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107625,Black or African American,N,M,F,English,F,F,F,N,F
11107643,Hispanic,H,F,T,Spanish,F,F,T,N,F
11107646,Hispanic,H,F,T,Spanish,F,F,T,N,F
11107664,Hispanic,H,M,T,Spanish,F,F,F,N,F
11107667,Hispanic,H,F,T,Spanish,F,T,F,N,F
11107706,White,N,F,F,English,F,F,T,N,F
11107715,Black or African American,N,M,F,English,F,T,F,N,F
11107727,Hispanic,H,F,F,English,F,T,F,N,F
11107733,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107769,Hispanic,H,F,T,Spanish,F,F,F,N,F
11107772,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107784,Hispanic,H,M,T,Spanish,F,F,T,N,F
11107883,Asian,N,M,F,English,F,T,F,N,F
11107901,Black or African American,N,F,F,English,F,F,T,N,F
11107952,Hispanic,H,M,T,Spanish,F,F,T,N,F
11108012,Black or African American,N,F,F,English,F,F,F,N,F
11108114,Hispanic,H,F,T,Spanish,F,F,T,N,F
11108135,Hispanic,H,F,T,Spanish,F,F,T,N,F
11108186,Black or African American,N,F,F,English,F,F,T,N,F
11108192,Hispanic,H,M,T,Spanish,F,F,T,N,F
11108201,Hispanic,H,F,T,Spanish,F,F,T,N,F
11108210,Hispanic,H,M,T,Spanish,F,F,T,N,F
11108282,Black or African American,N,F,F,English,F,F,T,N,F
11108321,Hispanic,H,M,T,Spanish,F,F,T,N,F
11108375,White,N,M,F,English,F,F,F,N,F
11108384,Black or African American,N,F,F,English,F,F,T,N,F
11108435,White,N,M,F,English,F,F,F,N,F
11108438,Hispanic,H,F,T,Spanish,F,F,F,N,F
11108513,Hispanic,H,M,T,Spanish,F,F,T,N,F
11108519,Hispanic,H,F,T,Spanish,F,T,T,N,F
11108546,White,N,M,F,English,F,T,F,N,F
11108588,Hispanic,H,M,T,Spanish,F,F,T,N,F
11108624,Hispanic,H,F,T,Spanish,F,F,T,N,F
11108639,Hispanic,H,M,T,Spanish,F,F,T,N,F
11108648,M Multi-Racial,N,F,F,English,F,F,T,N,F
11108735,M Multi-Racial,N,F,F,English,F,F,F,N,F
11108747,Hispanic,H,M,F,English,F,F,F,N,F
11108759,Hispanic,H,M,T,Spanish,F,F,T,N,F
11108765,Hispanic,H,F,F,English,F,F,T,N,F
11108768,Hispanic,H,F,F,English,F,F,T,N,F
11108810,Black or African American,N,F,F,English,F,F,F,N,F
11108816,Hispanic,H,F,F,English,F,F,T,N,F
11108852,Hispanic,H,F,T,Spanish,F,F,T,N,F
11108855,Hispanic,H,M,T,Spanish,F,T,T,N,F
11108858,Hispanic,H,M,T,Spanish,F,F,T,N,F
11108909,Hispanic,H,F,T,Spanish,F,F,T,N,F
11108930,Hispanic,H,M,T,Spanish,F,F,T,N,F
11108963,Hispanic,H,F,T,Spanish,F,F,T,N,F
11108978,Black or African American,N,M,F,English,F,F,T,N,F
11108990,Hispanic,H,F,T,Spanish,F,F,T,N,F
11109008,Hispanic,H,F,T,Spanish,F,F,T,N,F
11109032,Hispanic,H,M,T,Spanish,F,F,T,N,F
11109035,Black or African American,N,M,T,Swahili,F,F,T,N,F
11109116,Hispanic,H,F,T,Spanish,F,F,T,N,F
11109128,Hispanic,H,M,T,Spanish,F,F,T,N,F
11109131,Black or African American,N,F,F,English,F,F,T,N,F
11109149,Hispanic,H,M,F,English,F,F,F,N,F
11109206,Hispanic,H,F,F,English,F,F,T,N,F
11109293,Hispanic,H,M,T,Spanish,F,F,T,N,F
11109302,Hispanic,H,F,T,Spanish,F,F,T,N,F
11109305,Hispanic,H,F,T,Spanish,F,F,T,N,F
11109320,Black or African American,N,M,F,English,F,F,T,N,F
11109323,Hispanic,H,M,T,Spanish,F,F,T,N,F
11109359,Hispanic,H,F,F,English,F,F,T,N,F
11109461,Hispanic,H,M,F,English,F,F,T,N,F
11109464,Hispanic,H,M,T,Spanish,F,F,T,N,F
11109488,Black or African American,N,M,F,English,F,F,T,N,F
11109503,Hispanic,H,F,T,Spanish,F,F,T,N,F
11109533,Black or African American,N,F,F,English,F,F,T,N,F
11109545,White,N,M,F,English,F,T,F,N,F
11109557,Hispanic,H,M,F,English,T,F,T,N,F
11109575,Hispanic,H,M,T,Spanish,F,F,T,N,F
11109587,Hispanic,H,M,F,English,F,F,T,N,F
11109590,Black or African American,N,F,F,English,F,F,T,N,F
11109608,Hispanic,H,M,T,Spanish,F,F,F,N,F
11109632,Hispanic,H,M,F,English,F,F,F,N,F
11109647,Hispanic,H,M,T,Spanish,F,F,T,N,F
11109656,Hispanic,H,M,T,Spanish,F,F,T,N,F
11109677,Hispanic,H,M,F,English,F,F,T,N,F
11109680,Hispanic,H,M,T,Spanish,F,F,T,N,F
11109689,Hispanic,H,F,F,English,F,F,T,N,F
11109698,Hispanic,H,M,F,English,F,F,T,N,F
11109707,Hispanic,H,F,F,English,F,F,T,N,F
11109713,White,N,M,F,English,F,T,F,N,F
11109728,Hispanic,H,F,T,Spanish,F,T,T,N,F
11109734,Hispanic,H,M,F,English,F,F,T,N,F
11109761,Hispanic,H,F,T,Spanish,F,F,F,N,F
11109773,Hispanic,H,M,F,English,T,F,F,N,T
11109818,Black or African American,N,F,F,English,F,F,T,N,F
11109821,Hispanic,H,M,F,English,F,F,T,N,F
11109833,White,N,F,T,Bosnian,F,F,T,N,F
11109839,White,N,M,F,Bosnian,F,F,T,N,F
11109845,Hispanic,H,F,T,Spanish,F,T,T,N,F
11109881,Hispanic,H,F,T,Spanish,F,F,T,N,F
11109896,Hispanic,H,M,F,English,F,T,F,N,F
11109908,Hispanic,H,F,T,Spanish,F,F,T,N,F
11109911,Hispanic,H,M,T,Spanish,F,F,T,N,F
